ESTU_TIPODOCUMENTO,ESTU_NACIONALIDAD,ESTU_GENERO,PERIODO,ESTU_CONSECUTIVO,ESTU_ESTUDIANTE,ESTU_PAIS_RESIDE,ESTU_TIENEETNIA,ESTU_DEPTO_RESIDE,ESTU_COD_RESIDE_DEPTO,ESTU_MCPIO_RESIDE,ESTU_COD_RESIDE_MCPIO,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_CUARTOSHOGAR,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,FAMI_TIENELAVADORA,FAMI_TIENEHORNOMICROOGAS,FAMI_TIENESERVICIOTV,FAMI_TIENEAUTOMOVIL,FAMI_TIENEMOTOCICLETA,FAMI_TIENECONSOLAVIDEOJUEGOS,FAMI_NUMLIBROS,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,FAMI_TRABAJOLABORPADRE,FAMI_TRABAJOLABORMADRE,FAMI_SITUACIONECONOMICA,ESTU_DEDICACIONLECTURADIARIA,ESTU_DEDICACIONINTERNET,ESTU_HORASSEMANATRABAJA,ESTU_TIPOREMUNERACION,COLE_CODIGO_ICFES,COLE_COD_DANE_ESTABLECIMIENTO,COLE_NOMBRE_ESTABLECIMIENTO,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_BILINGUE,COLE_CARACTER,COLE_COD_DANE_SEDE,COLE_NOMBRE_SEDE,COLE_SEDE_PRINCIPAL,COLE_AREA_UBICACION,COLE_JORNADA,COLE_COD_MCPIO_UBICACION,COLE_MCPIO_UBICACION,COLE_COD_DEPTO_UBICACION,COLE_DEPTO_UBICACION,ESTU_PRIVADO_LIBERTAD,ESTU_COD_MCPIO_PRESENTACION,ESTU_MCPIO_PRESENTACION,ESTU_DEPTO_PRESENTACION,ESTU_COD_DEPTO_PRESENTACION,PUNT_GLOBAL,ESTU_NSE_INDIVIDUAL,ESTU_NSE_ESTABLECIMIENTO,ESTU_ESTADOINVESTIGACION,edad,INSE,GLOBAL_CATEGORICO
9,2,1,20171,8356,0,2,0,18,76.0,12,76001.0,11,8,2,1,2,1,1,1,1,1,1,1,1,2,0,3,3,4,8,1,1,1,0,0,17319,376001000543,168,2,0,1,0,3,376001000543,191,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,321,2,3.0,1,17.0,62.1,1
9,2,1,20171,6087,0,2,0,18,76.0,12,76001.0,0,0,2,1,4,1,0,1,1,1,1,0,1,1,3,1,3,10,8,0,0,2,0,0,17111,376001000128,48,2,0,1,0,0,376001000128,67,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,304,2,3.0,1,16.0,63.0,1
0,2,1,20172,20619,0,2,0,18,76.0,12,76001.0,0,0,2,1,4,1,1,1,1,1,0,1,1,3,2,3,1,10,6,0,2,3,0,0,66134,376001013637,1,2,0,1,0,0,376001013637,6,1,1,2,76001,0,76,0,0,76001.0,11,25,76.0,291,3,3.0,1,18.0,67.8,1
9,2,0,20194,25042,0,2,0,18,76.0,12,76001.0,0,10,2,2,4,1,1,1,0,1,0,1,0,2,1,0,0,10,8,1,1,3,0,0,17798,176001001745,212,2,1,0,0,3,176001001745,280,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,315,2,3.0,1,17.0,58.6,1
9,2,0,20172,11152,0,2,0,18,76.0,12,76001.0,0,11,2,0,5,1,1,1,0,1,0,0,0,0,0,3,1,10,4,0,0,1,4,0,17905,176001002253,260,2,1,0,0,3,176001002253,224,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,285,2,3.0,1,15.0,56.7,1
9,2,0,20214,47121,0,2,0,18,76.0,12,76001.0,8,8,3,2,4,1,1,1,1,1,1,1,0,3,0,1,1,3,8,2,0,2,0,0,268052,176001022360,276,2,1,0,0,3,176001022360,300,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,290,2,3.0,1,15.0,57.3,1
9,2,0,20172,18573,0,2,0,18,76.0,12,76001.0,10,8,2,1,1,1,1,0,0,1,0,0,1,2,3,3,0,2,10,0,2,2,0,0,16923,176001001699,252,2,1,0,0,3,176001001699,277,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,340,2,3.0,1,16.0,58.4,1
9,2,1,20194,25121,0,2,0,18,76.0,12,76001.0,9,6,6,0,2,1,1,1,1,1,0,0,0,2,0,0,3,9,4,1,0,3,0,1,17053,176001007166,288,2,1,0,0,3,176001007166,309,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,313,1,3.0,1,17.0,50.8,1
9,2,1,20222,62684,0,2,0,18,76.0,12,76001.0,4,4,2,1,2,1,1,1,0,0,0,1,1,0,0,1,0,3,11,0,2,1,0,1,58685,376001012053,372,2,0,0,0,3,376001012053,402,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,324,1,3.0,1,16.0,48.4,1
9,2,0,20221,511,0,2,0,18,76.0,12,76001.0,9,5,4,1,4,1,1,1,1,1,1,0,1,3,3,3,3,10,10,2,2,1,0,0,16733,376001002121,76,2,0,1,1,0,376001002121,97,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,329,3,4.0,1,17.0,77.1,1
9,2,0,20194,28163,0,2,0,18,76.0,12,76001.0,8,8,2,1,2,1,1,0,0,1,0,1,0,1,1,3,0,8,11,0,2,1,0,0,17210,376001001132,45,2,0,0,0,3,376001001132,198,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,284,2,3.0,1,16.0,52.1,1
9,2,1,20172,16513,0,2,0,18,76.0,12,76001.0,3,7,2,1,4,1,1,1,0,1,0,0,0,2,0,3,1,5,12,1,1,2,0,0,17681,176001001729,278,2,1,0,0,3,176001001729,301,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,287,2,3.0,1,16.0,53.0,1
9,2,1,20171,6635,0,2,0,18,76.0,12,76001.0,8,9,2,1,4,1,1,1,1,1,1,0,1,1,1,1,0,2,2,2,2,2,1,1,58727,376001028219,87,2,0,1,0,2,376001028219,108,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,293,2,3.0,1,16.0,56.0,1
9,2,1,20172,14466,0,2,0,18,76.0,12,76001.0,7,8,6,1,1,0,0,0,1,0,0,1,0,0,0,1,2,6,6,0,1,2,0,0,112466,276001010994,232,2,1,0,0,3,276001010994,216,1,0,1,76001,0,76,0,0,76001.0,11,25,76.0,316,0,2.0,1,16.0,40.2,1
9,2,1,20172,21050,0,2,0,18,76.0,12,76001.0,4,10,1,1,2,1,0,0,0,1,0,0,0,0,0,3,1,6,4,0,4,3,0,0,17509,376001001353,311,2,0,0,0,3,376001001353,333,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,310,1,2.0,1,17.0,48.5,1
9,2,0,20201,32592,0,2,0,18,76.0,12,76001.0,0,0,3,1,4,1,1,1,1,1,1,0,1,0,0,3,3,8,8,0,4,3,0,0,16980,376001000721,108,2,0,1,0,0,376001000721,128,1,0,0,76001,0,76,0,0,76001.0,11,25,76.0,315,3,4.0,1,16.0,66.0,1
9,2,1,20214,48438,0,2,0,18,76.0,12,76001.0,8,0,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,7,8,0,0,3,0,0,267567,176001008723,257,2,1,0,0,3,176001008723,282,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,285,3,3.0,1,15.0,67.3,1
9,2,1,20214,47093,0,2,0,18,76.0,12,76001.0,3,10,1,2,4,1,1,0,0,0,0,0,0,0,0,3,1,5,11,0,0,3,0,0,753376,176001001672,281,2,1,0,0,3,176001001672,304,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,320,1,3.0,1,15.0,48.8,1
9,2,0,20194,22931,0,2,0,18,76.0,12,76001.0,9,10,1,1,2,1,1,1,1,1,0,0,1,2,3,1,1,8,11,0,0,2,0,0,66084,376001025015,82,2,0,0,0,2,376001025015,103,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,284,2,3.0,1,16.0,59.0,1
9,2,0,20194,31529,0,2,0,18,76.0,12,76001.0,8,8,1,1,2,1,1,1,0,0,0,1,0,0,0,3,0,9,11,1,4,1,0,0,724880,176001030796,291,2,1,0,0,3,176001030796,312,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,281,1,2.0,1,14.0,48.8,1
9,2,0,20221,1934,0,2,0,18,76.0,12,76001.0,0,0,3,2,5,1,1,1,1,1,0,0,0,3,3,3,3,2,2,0,3,3,0,0,17814,376001001868,343,2,0,1,0,0,376001001868,375,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,316,3,4.0,1,16.0,71.1,1
0,2,1,20171,5292,0,2,0,18,76.0,12,76001.0,0,8,5,1,1,1,1,1,1,1,1,0,1,1,3,3,1,1,11,0,4,3,0,0,16733,376001002121,76,2,0,1,1,0,376001002121,97,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,304,3,4.0,1,18.0,64.3,1
9,2,1,20221,3516,0,2,0,18,76.0,12,76001.0,0,0,3,1,1,1,1,1,1,1,0,0,0,2,3,3,2,10,10,0,0,1,0,0,31401,376001000551,68,2,0,1,0,2,376001000551,89,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,300,3,3.0,1,16.0,73.5,1
9,2,0,20194,28749,0,2,0,18,76.0,12,76001.0,9,0,2,1,4,1,1,1,1,1,1,0,0,2,3,3,1,2,10,1,2,1,0,0,74674,376001029452,179,2,0,0,0,3,376001029452,200,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,335,3,3.0,1,16.0,65.6,1
9,2,1,20202,36968,0,2,0,18,76.0,12,76001.0,6,8,1,1,2,1,1,1,1,1,0,0,0,3,2,3,2,9,4,0,4,1,3,1,70144,376001030884,374,2,0,0,0,3,376001030884,404,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,282,1,3.0,1,16.0,51.1,1
9,2,0,20214,52262,0,2,0,18,76.0,12,76001.0,7,8,1,2,4,1,1,1,1,1,0,0,0,0,1,0,0,3,9,0,0,1,0,0,725333,176001043791,263,2,1,0,0,2,176001043791,287,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,282,1,2.0,1,15.0,49.1,1
9,2,1,20194,27392,0,2,0,18,76.0,12,76001.0,7,10,1,1,4,1,0,0,1,1,0,0,0,0,1,1,0,0,11,0,2,3,0,0,17210,376001001132,45,2,0,0,0,3,376001001132,198,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,344,1,3.0,1,17.0,45.6,1
9,2,0,20194,28591,0,2,0,18,76.0,12,76001.0,7,10,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,11,4,0,4,1,0,0,17905,176001002253,260,2,1,0,0,3,176001002253,284,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,292,1,3.0,1,16.0,42.3,1
9,2,1,20172,10418,0,2,0,18,76.0,12,76001.0,10,10,2,1,2,1,1,1,1,1,0,0,0,2,0,1,0,8,4,1,0,1,3,1,48637,176001005121,280,2,1,0,0,3,176001005121,314,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,322,2,3.0,1,16.0,56.5,1
9,2,1,20194,21319,0,2,0,18,76.0,12,76001.0,4,0,1,1,2,0,0,1,1,1,0,1,0,1,3,1,1,6,2,0,1,1,3,1,105767,376001024680,363,2,0,0,0,3,376001024680,393,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,326,2,3.0,1,16.0,51.2,1
9,2,0,20172,8923,0,2,0,18,76.0,12,76001.0,9,4,2,2,4,0,0,1,0,1,0,0,0,2,3,3,0,9,6,2,1,1,0,0,66258,176001007875,290,2,1,0,0,3,176001007875,311,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,302,1,3.0,1,16.0,46.4,1
9,2,0,20172,17632,0,2,0,18,76.0,12,76001.0,10,8,1,2,2,1,1,1,0,1,0,1,0,1,3,3,1,6,11,1,1,1,3,1,69138,376001030779,59,2,0,0,1,2,376001030779,78,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,299,2,3.0,1,15.0,54.2,1
9,2,1,20194,26377,0,2,0,18,76.0,12,76001.0,8,8,1,1,2,1,1,1,1,1,0,1,0,1,3,3,1,12,12,0,1,2,1,0,17699,176001001753,283,2,1,0,0,3,176001001753,303,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,289,2,3.0,1,16.0,56.3,1
0,2,0,20172,18776,0,2,0,18,76.0,12,76001.0,0,11,4,2,1,1,1,1,1,1,1,0,0,2,3,1,0,10,11,0,0,1,0,1,16923,176001001699,252,2,1,0,0,3,176001001699,277,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,340,2,3.0,1,15.0,62.6,1
9,2,0,20214,47393,0,2,0,18,76.0,12,76001.0,7,11,0,2,4,1,1,1,0,1,0,1,0,2,3,3,3,9,9,0,1,2,0,0,111393,376001037617,74,2,0,0,0,3,376001037617,46,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,326,2,2.0,1,16.0,53.0,1
2,2,1,20172,17272,0,2,0,18,76.0,12,76001.0,11,8,0,3,1,1,1,1,0,1,0,1,0,1,1,1,0,5,8,1,4,3,0,0,106369,376001014536,156,2,0,0,0,3,376001014536,179,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,305,2,3.0,1,17.0,54.6,1
9,2,1,20202,35385,0,2,0,18,76.0,12,76001.0,0,0,1,1,4,1,1,1,1,1,1,0,1,3,3,1,0,10,8,2,0,3,0,0,28993,376001001582,153,2,0,0,0,0,376001001582,176,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,295,3,3.0,1,16.0,70.7,1
9,2,0,20222,61437,0,2,0,18,76.0,12,76001.0,0,10,2,1,2,1,1,1,1,1,1,1,0,0,2,3,2,10,8,0,0,3,0,0,89136,176001001800,293,2,1,0,0,3,176001001800,315,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,308,2,3.0,1,15.0,61.8,1
2,2,0,20171,7151,0,2,0,18,76.0,12,76001.0,6,8,5,1,1,1,1,1,1,1,1,0,1,2,3,3,3,1,1,0,0,1,0,0,16667,376001000951,191,2,0,1,0,0,376001000951,212,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,333,3,4.0,1,18.0,64.7,1
9,2,1,20202,43118,0,2,0,18,76.0,12,76001.0,1,0,1,2,4,1,1,1,0,0,1,0,0,1,3,1,0,7,8,0,0,1,0,0,89235,376001034090,88,2,0,0,0,3,376001034090,109,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,304,2,3.0,1,14.0,59.9,1
9,2,0,20214,45597,0,2,0,18,76.0,12,76001.0,8,0,0,1,2,1,1,1,1,1,1,1,0,1,0,1,0,2,10,0,1,1,0,1,118307,376001006509,192,2,0,0,0,2,376001006509,213,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,330,2,3.0,1,14.0,60.0,1
9,2,0,20202,43948,0,2,0,18,76.0,12,76001.0,9,0,1,1,2,1,1,1,0,1,0,0,0,2,1,3,3,3,11,0,2,1,0,0,734426,176001001826,244,2,1,0,0,3,176001001826,269,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,304,2,2.0,1,16.0,55.5,1
9,2,0,20214,52321,0,2,0,18,76.0,12,76001.0,4,8,0,1,2,1,1,1,0,0,1,0,0,3,1,0,1,12,11,2,3,1,0,0,31294,176001008669,243,2,1,0,0,3,176001008669,242,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,281,2,2.0,1,16.0,53.0,1
9,2,1,20221,2275,0,2,0,18,76.0,12,76001.0,0,0,2,1,4,1,1,1,1,1,1,1,1,0,1,3,1,10,10,0,0,3,0,0,58727,376001028219,87,2,0,1,0,2,376001028219,108,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,324,3,3.0,1,16.0,70.6,1
9,2,0,20221,177,0,2,0,18,76.0,12,76001.0,10,5,2,1,4,1,1,1,1,1,1,0,0,2,1,3,1,10,10,0,1,1,0,0,17749,376001000829,346,0,0,1,0,0,376001000829,377,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,339,3,4.0,1,17.0,72.3,1
9,2,0,20221,2591,0,2,0,18,76.0,12,76001.0,4,4,2,1,4,1,1,1,1,1,0,0,1,2,1,1,0,6,8,0,2,1,0,0,66522,376001021583,325,2,0,1,0,3,376001021583,347,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,286,2,3.0,1,17.0,62.1,1
9,2,1,20171,7360,0,2,0,18,76.0,12,76001.0,8,8,1,0,2,1,0,1,0,1,0,1,1,0,1,1,0,5,12,0,0,1,0,0,36897,376001000454,143,2,0,1,0,0,376001000454,166,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,306,1,3.0,1,15.0,51.0,1
9,2,0,20172,14964,0,2,0,18,76.0,12,76001.0,4,7,1,1,2,0,1,1,1,0,0,0,0,0,0,1,1,6,11,0,0,3,0,0,158071,376001036475,201,2,0,0,0,2,376001036475,229,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,293,1,3.0,1,16.0,46.1,1
9,2,0,20214,57283,0,2,0,18,76.0,12,76001.0,9,8,2,2,4,1,1,1,0,0,1,0,0,1,0,0,1,2,2,0,2,2,0,0,28993,376001001582,153,2,0,0,0,0,376001001582,176,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,303,2,3.0,1,17.0,53.1,1
9,2,1,20194,21374,0,2,0,18,76.0,12,76001.0,10,0,1,1,5,1,1,1,1,1,0,0,0,3,3,1,0,8,2,1,2,1,3,1,118547,176001008766,299,2,1,0,0,3,176001008766,320,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,313,2,2.0,1,17.0,59.7,1
9,2,1,20202,44302,0,2,0,18,76.0,12,76001.0,4,10,1,4,0,1,1,1,1,1,0,1,1,2,0,3,1,2,8,0,2,3,0,0,739813,176001040079,271,2,1,0,0,3,176001040079,295,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,328,2,3.0,1,16.0,61.7,1
9,2,1,20194,31188,0,2,0,18,76.0,12,76001.0,10,10,1,2,1,1,1,1,1,1,0,0,0,1,1,1,0,9,10,0,1,2,0,0,628727,376001013548,185,2,0,0,0,3,376001013548,206,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,313,2,3.0,1,15.0,57.1,1
9,2,1,20201,32704,0,2,0,18,76.0,12,76001.0,0,5,4,1,2,1,1,1,1,1,1,0,1,1,1,1,2,10,10,2,4,0,0,0,17061,376001001388,125,1,0,1,0,0,376001001388,146,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,295,3,4.0,1,16.0,70.0,1
9,2,0,20201,34106,0,2,0,18,76.0,12,76001.0,0,0,4,1,4,1,1,1,1,1,1,0,0,2,3,3,0,11,10,2,2,1,0,0,36756,376001008498,162,2,0,1,0,0,376001008498,185,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,337,3,4.0,1,16.0,66.9,1
9,2,0,20202,36133,0,2,1,18,76.0,12,76001.0,8,10,2,1,4,1,1,1,1,1,0,1,0,1,0,1,1,12,8,1,0,1,1,1,726141,176001005813,242,2,1,0,0,3,176001005813,268,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,306,2,3.0,1,16.0,54.7,1
9,2,0,20214,54831,0,2,1,18,76.0,12,76001.0,9,9,0,2,4,1,1,1,1,1,0,0,0,0,1,1,0,3,2,1,4,3,0,0,268201,176001025946,270,2,1,0,0,3,176001025946,294,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,283,2,2.0,1,17.0,52.0,1
9,2,0,20202,42284,0,2,0,18,76.0,12,76001.0,10,9,2,1,2,1,0,0,0,1,0,0,0,0,0,1,0,12,11,0,0,3,0,0,164780,176001020359,266,2,1,0,0,3,176001020359,290,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,302,1,3.0,1,17.0,46.0,1
9,2,1,20202,35979,0,2,0,18,76.0,12,76001.0,0,0,2,0,4,1,1,1,1,1,0,0,1,0,0,3,3,10,10,1,2,3,0,0,629840,376001025015,82,2,0,0,0,2,376001025015,103,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,312,3,3.0,1,16.0,68.3,1
9,2,0,20171,4667,0,2,0,18,76.0,12,76001.0,8,10,5,1,4,1,1,1,1,1,1,0,0,2,3,3,3,1,8,1,1,1,0,0,16691,376001001116,71,2,0,1,0,0,376001001116,92,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,345,3,4.0,1,17.0,64.3,1
9,2,0,20221,1084,0,2,0,18,76.0,12,76001.0,7,0,2,1,2,1,1,1,1,1,1,1,0,2,0,3,1,6,10,0,0,3,0,0,17459,476001005957,197,2,0,1,0,0,476001005957,222,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,310,3,4.0,1,16.0,65.3,1
9,2,1,20221,1414,0,2,0,18,76.0,12,76001.0,0,0,4,2,0,1,1,1,1,1,1,0,1,2,2,3,1,5,6,0,0,1,0,0,17335,376001000276,32,2,0,1,0,0,376001000276,47,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,341,3,4.0,1,17.0,68.4,1
9,2,1,20172,9737,0,2,0,18,76.0,12,76001.0,9,8,2,2,1,1,1,1,1,1,1,1,1,2,3,3,1,1,11,0,0,1,0,0,95315,176001002881,302,2,1,0,0,3,176001002881,327,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,345,2,3.0,1,16.0,62.9,1
9,2,1,20221,2709,0,2,0,18,76.0,12,76001.0,0,0,2,1,2,1,1,1,1,1,1,0,0,2,0,1,1,6,6,0,4,1,0,0,17004,376001002376,115,2,0,1,0,0,376001002376,135,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,355,3,4.0,1,16.0,66.5,1
0,2,0,20222,68941,0,2,0,18,76.0,12,76001.0,8,8,2,2,4,1,0,1,0,0,0,1,0,1,2,1,0,3,9,0,0,1,1,1,119750,376001016920,341,2,0,0,0,3,376001016920,373,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,298,1,3.0,1,16.0,44.3,1
9,2,1,20221,3487,0,2,0,18,76.0,12,76001.0,8,4,2,1,1,1,1,1,1,1,1,1,0,0,1,3,1,9,9,0,0,3,0,0,36897,376001000454,143,2,0,1,0,0,376001000454,166,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,289,2,3.0,1,15.0,57.2,1
9,2,0,20222,66118,0,2,0,18,76.0,12,76001.0,10,0,1,1,4,1,1,1,0,1,1,0,0,1,0,1,1,3,10,2,2,1,3,1,17210,376001001132,176,2,0,0,0,3,376001001132,198,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,332,2,3.0,1,15.0,57.3,1
9,2,0,20194,27542,0,2,0,18,76.0,12,76001.0,4,0,2,1,4,1,1,1,1,1,0,0,0,2,3,2,3,6,12,0,0,1,0,0,43299,176001011163,216,2,1,0,0,3,176001011163,247,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,281,2,2.0,1,16.0,60.8,1
9,2,1,20172,14435,0,2,0,18,76.0,19,76233.0,9,7,0,2,2,0,0,0,0,1,0,1,0,2,0,0,1,5,11,0,1,1,0,0,112466,276001010994,232,2,1,0,0,3,276001010994,216,1,0,1,76001,0,76,0,0,76001.0,11,25,76.0,283,0,2.0,1,15.0,40.3,1
9,2,1,20202,38862,0,2,0,18,76.0,12,76001.0,8,10,2,1,4,1,1,1,0,1,0,1,1,1,0,1,1,7,2,0,4,3,0,0,31286,376001002546,147,2,1,0,0,3,376001002546,170,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,323,2,3.0,1,16.0,57.9,1
9,2,1,20201,33852,0,2,0,18,76.0,12,76001.0,0,0,2,0,4,1,1,1,1,1,0,0,1,0,0,3,3,10,10,2,2,1,0,0,17293,376001003461,165,2,0,1,0,0,376001003461,188,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,317,3,4.0,1,16.0,68.3,1
9,2,0,20222,60870,0,2,0,18,76.0,12,76001.0,9,9,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,5,9,2,1,0,0,0,659573,176001004485,247,2,1,0,0,3,176001004485,272,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,338,0,2.0,1,16.0,39.4,1
0,2,1,20222,63108,0,2,0,18,76.0,10,76122.0,3,10,1,0,2,1,1,0,0,1,0,0,0,0,0,0,1,5,6,0,1,1,0,0,726141,176001005813,238,2,1,0,0,3,176001005813,268,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,318,1,3.0,1,17.0,49.2,1
9,2,0,20202,43351,0,2,0,18,76.0,12,76001.0,8,10,1,2,4,1,0,1,0,0,0,0,0,2,0,0,3,9,4,0,1,3,0,0,17210,376001001132,45,2,0,0,0,3,376001001132,198,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,303,1,3.0,1,16.0,48.9,1
9,2,1,20222,68188,0,2,0,18,76.0,12,76001.0,8,8,0,2,1,1,1,1,1,1,1,0,0,0,0,1,1,3,11,2,0,1,0,0,751834,276001011354,259,2,1,0,0,0,276001011354,9,1,0,5,76001,0,76,0,0,76001.0,11,25,76.0,283,2,2.0,1,15.0,54.0,1
9,2,1,20214,55729,0,2,0,18,76.0,12,76001.0,4,6,0,1,2,1,0,1,1,1,0,0,0,1,0,0,1,5,11,0,0,3,0,0,17210,376001001132,45,2,0,0,0,3,376001001132,198,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,304,1,3.0,1,16.0,47.5,1
9,2,1,20171,6928,0,2,0,18,76.0,12,76001.0,8,9,1,3,1,1,1,1,1,1,0,0,0,1,3,3,3,3,8,1,3,3,2,0,84988,376001007670,129,2,0,1,0,3,376001007670,150,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,309,2,3.0,1,16.0,55.3,1
9,2,1,20172,17642,0,2,0,18,76.0,12,76001.0,4,7,1,1,2,1,0,1,0,1,0,0,0,0,1,3,0,6,2,0,4,1,1,1,162958,176001027001,258,2,1,0,0,3,176001027001,411,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,283,1,2.0,1,16.0,47.6,1
9,2,1,20201,33591,0,2,0,18,76.0,12,76001.0,0,0,3,2,4,1,1,1,0,1,1,0,0,1,0,0,0,10,8,0,1,1,0,0,31401,376001000551,68,2,0,1,0,2,376001000551,89,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,318,2,3.0,1,16.0,60.5,1
9,2,0,20194,30083,0,2,0,18,76.0,12,76001.0,8,8,0,1,2,1,1,0,0,1,1,0,0,1,0,3,0,3,11,0,3,1,0,0,70128,376001015702,11,2,0,0,1,2,376001015702,22,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,287,2,2.0,1,17.0,51.7,1
9,2,1,20214,48851,0,2,0,18,76.0,12,76001.0,8,1,2,2,1,1,1,1,0,0,0,0,1,1,1,1,3,2,12,0,2,1,3,1,41426,176001002555,301,2,1,0,0,3,176001002555,324,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,282,2,2.0,1,16.0,55.5,1
9,2,1,20194,31137,0,2,0,18,76.0,12,76001.0,11,10,1,1,4,1,0,1,1,1,0,1,1,1,0,3,1,3,12,0,2,1,0,0,111369,376001040407,139,2,0,0,0,3,376001040407,162,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,326,2,2.0,1,15.0,55.6,1
9,2,0,20221,1910,0,2,0,18,76.0,12,76001.0,0,0,2,0,2,1,1,1,1,1,1,0,1,2,1,3,1,10,8,0,2,3,0,0,17814,376001001868,343,2,0,1,0,0,376001001868,375,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,286,3,4.0,1,16.0,70.1,1
